 ,Mean
2138,120.480
2139,106.182
2140,95.079
2141,128.563
2142,125.532
2143,123.020
2144,109.768
2145,89.327
2146,125.722
2147,121.613
2148,115.119
2149,101.237
2150,87.911
2151,124.928
2152,120.036
2153,114.605
2154,104.970
2155,86.296
2156,124.062
2157,121.119
2158,113.681
2159,107.933
2160,83.659
2161,127.695
2162,125.711
2163,123.599
2164,119.616
2165,105.129
2166,126.469
2167,122.417
2168,119.196
2169,109.630
2170,100.698
2171,127.201
2172,123.241
2173,119.780
2174,111.369
2175,93.958
2176,124.270
2177,119.627
2178,113.731
2179,102.778
2180,90.162
2181,123.106
2182,119.476
2183,115.126
2184,106.611
2185,90.036
2186,123.531
2187,121.324
2188,115.845
2189,104.593
2190,86.266
2191,129.551
2192,127.204
2193,125.078
2194,118.203
2195,112.090
2196,128.089
2197,122.996
2198,120.953
2199,106.920
2200,95.896
2201,128.988
2202,125.921
2203,123.541
2204,110.628
2205,90.093
2206,126.215
2207,122.152
2208,115.804
2209,102.038
2210,88.638
2211,125.406
2212,120.556
2213,115.255
2214,105.859
2215,86.926
2216,124.496
2217,121.694
2218,114.433
2219,108.906
2220,84.063
2221,127.964
2222,126.041
2223,124.020
2224,120.236
2225,106.024
2226,126.784
2227,122.752
2228,119.558
2229,110.234
2230,101.455
2231,127.511
2232,123.563
2233,120.148
2234,112.076
2235,94.657
2236,124.623
2237,120.016
2238,114.262
2239,103.408
2240,90.591
2241,123.453
2242,119.892
2243,115.676
2244,107.386
2245,90.625
2246,123.858
2247,121.736
2248,116.453
2249,105.349
2250,86.488
2251,129.811
2252,127.502
2253,125.476
2254,118.733
2255,112.860
2256,128.379
2257,123.315
2258,121.293
2259,107.397
2260,96.433
2261,129.299
2262,126.191
2263,123.928
2264,111.232
2265,90.619
2266,126.564
2267,122.522
2268,116.307
2269,102.572
2270,89.104
2271,125.705
2272,120.876
2273,115.671
2274,106.463
2275,87.251
2276,124.786
2277,122.105
2278,114.991
2279,109.621
2280,84.193
2281,128.223
2282,126.334
2283,124.435
2284,120.868
2285,106.978
2286,127.108
2287,123.069
2288,119.957
2289,110.835
2290,102.300
2291,127.828
2292,123.872
2293,120.550
2294,112.807
2295,95.463
2296,124.999
2297,120.457
2298,114.857
2299,104.108
2300,91.169
2301,123.825
2302,120.325
2303,116.246
2304,108.208
2305,91.377
2306,124.211
2307,122.160
2308,117.089
2309,106.179
2310,86.877
2311,130.097
2312,127.841
2313,125.913
2314,119.385
2315,113.809
2316,128.735
2317,123.710
2318,121.708
2319,108.036
2320,97.230
2321,129.637
2322,126.533
2323,124.370
2324,111.992
2325,91.373
2326,126.979
2327,122.961
2328,116.916
2329,103.331
2330,89.869
2331,126.078
2332,121.332
2333,116.240
2334,107.236
2335,87.882
2336,125.142
2337,122.579
2338,115.647
2339,110.507
2340,84.604
2341,128.512
2342,126.638
2343,124.838
2344,121.436
2345,107.858
2346,127.429
2347,123.406
2348,120.335
2349,111.397
2350,103.063
2351,128.156
2352,124.178
2353,120.903
2354,113.454
2355,96.196
2356,125.344
2357,120.847
2358,115.367
2359,104.719
2360,91.655
2361,124.175
2362,120.723
2363,116.759
2364,108.921
2365,92.050
2366,124.534
2367,122.555
2368,117.653
2369,106.898
2370,87.156
2371,130.336
2372,128.130
2373,126.273
2374,119.920
2375,114.509
2376,129.031
2377,124.014
2378,122.008
2379,108.543
2380,97.762
2381,129.927
2382,126.797
2383,124.691
2384,112.574
2385,91.920
2386,127.287
2387,123.304
2388,117.369
2389,103.914
2390,90.365
2391,126.367
2392,121.666
2393,116.657
2394,107.843
2395,88.234
2396,125.440
2397,122.973
2398,116.171
2399,111.238
2400,84.779
2401,128.751
2402,126.930
2403,125.220
2404,121.955
2405,108.693
2406,127.707
2407,123.712
2408,120.696
2409,111.942
2410,103.807
2411,128.426
2412,124.488
2413,121.254
2414,114.089
2415,96.939
2416,125.659
2417,121.234
2418,115.880
2419,105.355
2420,92.183
2421,124.486
2422,121.116
2423,117.284
2424,109.668
2425,92.742
2426,124.847
2427,122.933
2428,118.248
2429,107.657
2430,87.466
2431,130.603
2432,128.450
2433,126.648
2434,120.438
2435,115.256
2436,129.349
2437,124.380
2438,122.351
2439,109.041
2440,98.358
2441,130.243
2442,127.102
2443,125.066
2444,113.171
2445,92.509
2446,127.626
2447,123.680
2448,117.881
2449,104.501
2450,90.957
2451,126.683
2452,122.042
2453,117.098
2454,108.451
2455,88.684
2456,125.733
2457,123.360
2458,116.716
2459,111.968
2460,85.033
2461,128.973
2462,127.153
2463,125.524
2464,122.442
2465,109.467
2466,127.984
2467,123.954
2468,120.979
2469,112.449
2470,104.515
2471,128.693
2472,124.711
2473,121.521
2474,114.672
2475,97.613
2476,125.964
2477,121.543
2478,116.297
2479,105.964
2480,92.663
2481,124.765
2482,121.438
2483,117.715
2484,110.349
2485,93.424
2486,125.103
2487,123.223
2488,118.746
2489,108.350
2490,87.761
2491,130.801
2492,128.668
2493,126.966
2494,120.870
2495,115.910
2496,129.591
2497,124.657
2498,122.663
2499,109.487
2500,98.946
2501,130.479
2502,127.321
2503,125.373
2504,113.714
2505,93.103
2506,127.886
2507,123.959
2508,118.335
2509,105.103
2510,91.576
2511,126.943
2512,122.345
2513,117.503
2514,109.030
2515,89.136
2516,125.989
2517,123.691
2518,117.223
2519,112.656
2520,85.297
2521,129.172
2522,127.381
2523,125.824
2524,122.823
2525,110.178
2526,128.223
2527,124.186
2528,121.291
2529,112.897
2530,105.164
2531,128.915
2532,124.937
2533,121.822
2534,115.196
2535,98.310
2536,126.227
2537,121.831
2538,116.725
2539,106.502
2540,93.153
2541,125.020
2542,121.745
2543,118.166
2544,110.996
2545,94.068
2546,125.333
2547,123.506
2548,119.243
2549,109.027
2550,88.016
2551,131.000
2552,128.926
2553,127.267
2554,121.278
2555,116.553
2556,129.838
2557,124.953
2558,122.919
2559,109.919
2560,99.487
2561,130.727
2562,127.563
2563,125.658
2564,114.220
2565,93.661
2566,128.159
2567,124.275
2568,118.750
2569,105.651
2570,92.177
2571,127.184
2572,122.627
2573,117.842
2574,109.552
2575,89.583
2576,126.244
2577,124.012
2578,117.677
2579,113.292
2580,85.542
2581,129.389
2582,127.657
2583,126.144
2584,123.334
2585,110.974
2586,128.467
2587,124.491
2588,121.642
2589,113.478
2590,105.902
2591,129.176
2592,125.223
2593,122.139
2594,115.845
2595,99.069
2596,126.520
2597,122.199
2598,117.200
2599,107.174
2600,93.731
2601,125.319
2602,122.132
2603,118.627
2604,111.740
2605,94.857
2606,125.646
2607,123.859
2608,119.771
2609,109.783
2610,88.401
2611,131.309
2612,129.233
2613,127.658
2614,121.787
2615,117.296
2616,130.184
2617,125.301
2618,123.307
2619,110.476
2620,100.157
2621,131.076
2622,127.875
2623,126.062
2624,114.821
2625,94.355
2626,128.526
2627,124.614
2628,119.288
2629,106.321
2630,92.923
2631,127.542
2632,123.006
2633,118.343
2634,110.193
2635,90.151
2636,126.572
2637,124.413
2638,118.299
2639,114.075
2640,85.965
2641,129.571
2642,127.867
2643,126.444
2644,123.714
2645,111.641
2646,128.711
2647,124.724
2648,121.933
2649,113.903
2650,106.539
2651,129.399
2652,125.444
2653,122.404
2654,116.340
2655,99.717
2656,126.781
2657,122.469
2658,117.583
2659,107.702
2660,94.190
2661,125.560
2662,122.414
2663,119.040
2664,112.345
2665,95.527
2666,125.867
2667,124.095
2668,120.232
2669,110.417
2670,88.621
2671,131.455
2672,129.449
2673,127.928
2674,122.139
2675,117.818
2676,130.392
2677,125.554
2678,123.546
2679,110.820
2680,100.614
2681,131.268
2682,128.086
2683,126.300
2684,115.247
2685,94.846
2686,128.728
2687,124.863
2688,119.629
2689,106.817
2690,93.458
2691,127.739
2692,123.259
2693,118.627
2694,110.651
2695,90.506
2696,126.781
2697,124.678
2698,118.688
2699,114.633
2700,86.136
2701,129.763
2702,128.052
2703,126.724
2704,124.081
2705,112.282
2706,128.916
2707,124.937
2708,122.225
2709,114.321
2710,107.139
2711,129.609
2712,125.627
2713,122.668
2714,116.803
2715,100.382
2716,127.010
2717,122.717
2718,117.953
2719,108.214
2720,94.688
2721,125.797
2722,122.668
2723,119.420
2724,112.913
2725,96.184
2726,126.052
2727,124.337
2728,120.680
2729,111.035
2730,88.873
2731,131.612
2732,129.695
2733,128.183
2734,122.491
2735,118.314
2736,130.607
2737,125.856
2738,123.799
2739,111.209
2740,101.109
2741,131.462
2742,128.334
2743,126.549
2744,115.695
2745,95.344
2746,128.952
2747,125.128
2748,119.990
2749,107.345
2750,94.038
2751,127.957
2752,123.553
2753,118.930
2754,111.148
2755,90.914
2756,126.993
2757,124.976
2758,119.111
2759,115.211
2760,86.357
2761,129.964
2762,128.298
2763,126.965
2764,124.458
2765,112.911
2766,129.159
2767,125.172
2768,122.476
2769,114.793
2770,107.742
2771,129.856
2772,125.864
2773,122.880
2774,117.317
2775,101.071
2776,127.300
2777,122.997
2778,118.289
2779,108.786
2780,95.212
2781,126.090
2782,122.974
2783,119.798
2784,113.551
2785,96.894
2786,126.311
2787,124.603
2788,121.079
2789,111.690
2790,89.132
2791,131.835
2792,129.894
2793,128.493
2794,122.868
2795,118.874
2796,130.867
2797,126.093
2798,124.089
2799,111.604
2800,101.629
2801,131.720
2802,128.530
2803,126.837
2804,116.139
2805,95.881
2806,129.223
2807,125.365
2808,120.387
2809,107.874
2810,94.659
2811,128.225
2812,123.800
2813,119.280
2814,111.620
2815,91.370
2816,127.249
2817,125.219
2818,119.553
2819,115.802
2820,86.648
2821,130.149
2822,128.484
2823,127.225
2824,124.822
2825,113.541
2826,129.371
2827,125.404
2828,122.765
2829,115.230
2830,108.328
2831,130.060
2832,126.081
2833,123.143
2834,117.798
2835,101.734
2836,127.519
2837,123.253
2838,118.651
2839,109.319
2840,95.690
2841,126.307
2842,123.256
2843,120.184
2844,114.146
2845,97.559
2846,126.503
2847,124.854
2848,121.502
2849,112.290
2850,89.394
2851,132.032
2852,130.141
2853,128.776
2854,123.223
2855,119.348
2856,131.100
2857,126.363
2858,124.353
2859,112.001
2860,102.095
2861,131.950
2862,128.782
2863,127.114
2864,116.568
2865,96.402
2866,129.470
2867,125.639
2868,120.775
2869,108.403
2870,95.250
2871,128.466
2872,124.085
2873,119.603
2874,112.110
2875,91.776
2876,127.474
2877,125.510
2878,120.002
2879,116.378
2880,86.897
2881,130.363
2882,128.734
2883,127.514
2884,125.203
2885,114.194
2886,129.621
2887,125.681
2888,123.083
2889,115.706
2890,108.965
2891,130.282
2892,126.322
2893,123.418
2894,118.296
2895,102.433
2896,127.772
2897,123.575
2898,119.040
2899,109.902
2900,96.247
2901,126.561
2902,123.576
2903,120.587
2904,114.769
2905,98.316
2906,126.717
2907,125.132
2908,121.955
2909,112.903
2910,89.703
2911,132.262
2912,130.401
2913,129.093
2914,123.633
2915,119.883
2916,131.378
2917,126.666
2918,124.684
2919,112.433
2920,102.655
2921,132.219
2922,129.056
2923,127.437
2924,117.047
2925,96.986
2926,129.754
2927,125.945
2928,121.161
2929,108.989
2930,95.928
2931,128.758
2932,124.417
2933,119.972
2934,112.618
2935,92.286
2936,127.763
2937,125.828
2938,120.449
2939,117.002
2940,87.244
2941,130.495
2942,128.859
2943,127.725
2944,125.465
2945,114.693
2946,129.772
2947,125.813
2948,123.287
2949,116.050
2950,109.465
2951,130.446
2952,126.471
2953,123.604
2954,118.669
2955,103.026
2956,127.971
2957,123.751
2958,119.308
2959,110.338
2960,96.690
2961,126.761
2962,123.790
2963,120.865
2964,115.256
2965,98.910
2966,126.871
2967,125.307
2968,122.261
2969,113.387
2970,89.868
2971,132.385
2972,130.578
2973,129.298
2974,123.900
2975,120.306
2976,131.539
2977,126.862
2978,124.868
2979,112.740
2980,103.088
2981,132.367
2982,129.211
2983,127.615
2984,117.412
2985,97.445
2986,129.931
2987,126.152
2988,121.454
2989,109.412
2990,96.479
2991,128.927
2992,124.636
2993,120.209
2994,112.986
2995,92.678
2996,127.909
2997,126.041
2998,120.765
2999,117.454
3000,87.468
3001,130.668
3002,129.063
3003,127.963
3004,125.794
3005,115.272
3006,129.974
3007,126.041
3008,123.546
3009,116.470
3010,110.030
3011,130.656
3012,126.669
3013,123.842
3014,119.117
3015,103.674
3016,128.199
3017,124.004
3018,119.637
3019,110.862
3020,97.225
3021,126.981
3022,124.060
3023,121.233
3024,115.800
3025,99.633
3026,127.049
3027,125.531
3028,122.647
3029,113.932
3030,90.131
3031,132.577
3032,130.785
3033,129.570
3034,124.259
3035,120.770
3036,131.752
3037,127.107
3038,125.139
3039,113.123
3040,103.560
3041,132.596
3042,129.442
3043,127.896
3044,117.846
3045,97.972
3046,130.181
3047,126.410
3048,121.808
3049,109.920
3050,97.110
3051,129.164
3052,124.923
3053,120.520
3054,113.454
3055,93.130
3056,128.159
3057,126.318
3058,121.175
3059,118.000
3060,87.750
3061,130.844
3062,129.257
3063,128.168
3064,126.130
3065,115.800
3066,130.171
3067,126.242
3068,123.779
3069,116.875
3070,110.555
3071,130.843
3072,126.865
3073,124.046
3074,119.556
3075,104.275
3076,128.414
3077,124.248
3078,119.918
3079,111.350
3080,97.721
3081,127.206
3082,124.321
3083,121.562
3084,116.317
3085,100.305
3086,127.243
3087,125.766
3088,122.990
3089,114.449
3090,90.357
3091,132.744
3092,130.974
3093,129.832
3094,124.594
3095,121.169
3096,131.961
3097,127.324
3098,125.394
3099,113.474
3100,104.005
3101,132.790
3102,129.634
3103,128.152
3104,118.222
3105,98.455
3106,130.404
3107,126.648
3108,122.157
3109,110.389
3110,97.707
3111,129.401
3112,125.170
3113,120.835
3114,113.868
3115,93.546
3116,128.370
3117,126.546
3118,121.551
3119,118.495
3120,88.015
3121,131.015
3122,129.427
3123,128.399
3124,126.412
3125,116.329
3126,130.375
3127,126.422
3128,124.020
3129,117.257
3130,111.091
3131,131.044
3132,127.039
3133,124.255
3134,119.960
3135,104.858
3136,128.632
3137,124.485
3138,120.220
3139,111.817
3140,98.243
3141,127.429
3142,124.573
3143,121.880
3144,116.826
3145,101.001
3146,127.436
3147,125.976
3148,123.336
3149,114.928
3150,90.587
3151,132.922
3152,131.183
3153,130.071
3154,124.939
3155,121.587
3156,132.152
3157,127.550
3158,125.622
3159,113.834
3160,104.450
3161,132.992
3162,129.855
3163,128.385
3164,118.613
3165,98.946
3166,130.633
3167,126.903
3168,122.494
3169,110.844
3170,98.328
3171,129.612
3172,125.457
3173,121.143
3174,114.257
3175,93.986
3176,128.589
3177,126.815
3178,121.922
3179,119.004
3180,88.323
3181,131.134
3182,129.537
3183,128.575
3184,126.653
3185,116.787
3186,130.516
3187,126.557
3188,124.207
3189,117.593
3190,111.566
3191,131.190
3192,127.166
3193,124.414
3194,120.330
3195,105.376
3196,128.802
3197,124.669
3198,120.463
3199,112.245
3200,98.686
3201,127.612
3202,124.783
3203,122.162
3204,117.279
3205,101.635
3206,127.571
3207,126.147
3208,123.629
3209,115.371
3210,90.765
3211,133.041
3212,131.333
3213,130.271
3214,125.211
3215,121.936
3216,132.300
3217,127.721
3218,125.824
3219,114.148
3220,104.837
3221,133.150
3222,130.005
3223,128.588
3224,118.949
3225,99.394
3226,130.798
3227,127.099
3228,122.809
3229,111.268
3230,98.876
3231,129.782
3232,125.674
3233,121.399
3234,114.634
3235,94.383
3236,128.754
3237,127.020
3238,122.236
3239,119.445
3240,88.548
3241,131.303
3242,129.710
3243,128.743
3244,126.917
3245,117.236
3246,130.703
3247,126.744
3248,124.414
3249,117.959
3250,112.054
3251,131.359
3252,127.346
3253,124.599
3254,120.721
3255,105.918
3256,128.990
3257,124.901
3258,120.735
3259,112.695
3260,99.196
3261,127.817
3262,125.045
3263,122.481
3264,117.757
3265,102.290
3266,127.726
3267,126.357
3268,123.937
3269,115.816
3270,90.969
3271,133.198
3272,131.505
3273,130.500
3274,125.500
3275,122.350
3276,132.493
3277,127.921
3278,126.047
3279,114.482
3280,105.300
3281,133.333
3282,130.181
3283,128.806
3284,119.307
3285,99.869
3286,131.012
3287,127.342
3288,123.129
3289,111.686
3290,99.492
3291,129.993
3292,125.935
3293,121.710
3294,114.988
3295,94.830
3296,128.969
3297,127.253
3298,122.574
3299,119.877
3300,88.834
3301,131.404
3302,129.847
3303,128.920
3304,127.136
3305,117.648
3306,130.818
3307,126.883
3308,124.584
3309,118.280
3310,112.497
3311,131.475
3312,127.488
3313,124.781
3314,121.058
3315,106.433
3316,129.130
3317,125.078
3318,120.974
3319,113.100
3320,99.687
3321,127.957
3322,125.257
3323,122.773
3324,118.166
3325,102.907
3326,127.832
3327,126.544
3328,124.225
3329,116.226
3330,91.142
3331,133.333
3332,131.649
3333,130.682
3334,125.762
3335,122.672
3336,132.645
3337,128.087
3338,126.237
3339,114.798
3340,105.690
3341,133.506
3342,130.351
3343,128.999
3344,119.651
3345,100.290
3346,131.198
3347,127.573
3348,123.428
3349,112.118
3350,100.074
3351,130.174
3352,126.176
3353,121.960
3354,115.350
3355,95.237
3356,129.137
3357,127.485
3358,122.877
3359,120.297
3360,89.083
3361,131.560
3362,129.983
3363,129.106
3364,127.372
3365,118.080
3366,130.998
3367,127.023
3368,124.780
3369,118.602
3370,112.953
3371,131.650
3372,127.617
3373,124.943
3374,121.424
3375,106.928
3376,129.309
3377,125.269
3378,121.228
3379,113.544
3380,100.161
3381,128.148
3382,125.485
3383,123.056
3384,118.600
3385,103.535
3386,127.990
3387,126.723
3388,124.508
3389,116.648
3390,91.327
3391,133.458
3392,131.797
3393,130.876
3394,126.028
3395,123.024
3396,132.796
3397,128.270
3398,126.434
3399,115.114
3400,106.074
3401,133.666
3402,130.518
3403,129.196
3404,119.987
3405,100.732
3406,131.388
3407,127.797
3408,123.750
3409,112.511
3410,100.653
3411,130.352
3412,126.443
3413,122.246
3414,115.695
3415,95.647
3416,129.313
3417,127.718
3418,123.196
3419,120.715
3420,89.351
3421,131.689
3422,130.099
3423,129.247
3424,127.590
3425,118.446
3426,131.136
3427,127.153
3428,124.934
3429,118.917
3430,113.374
3431,131.808
3432,127.750
3433,125.084
3434,121.768
3435,107.404
3436,129.483
3437,125.454
3438,121.457
3439,113.945
3440,100.642
3441,128.315
3442,125.684
3443,123.333
3444,119.006
3445,104.129
3446,128.130
3447,126.897
3448,124.768
3449,117.032
3450,91.496
3451,133.570
3452,131.924
3453,131.055
3454,126.266
3455,123.356
3456,132.938
3457,128.405
3458,126.610
3459,115.405
3460,106.459
3461,133.808
3462,130.650
3463,129.373
3464,120.298
3465,101.127
3466,131.561
3467,127.988
3468,124.070
3469,112.909
3470,101.213
3471,130.502
3472,126.652
3473,122.518
3474,116.028
3475,96.053
3476,129.467
3477,127.903
3478,123.495
3479,121.091
3480,89.598
3481,131.859
3482,130.297
3483,129.435
3484,127.860
3485,118.907
3486,131.338
3487,127.356
3488,125.154
3489,119.287
3490,113.879
3491,131.999
3492,127.946
3493,125.292
3494,122.154
3495,107.951
3496,129.675
3497,125.697
3498,121.737
3499,114.401
3500,101.191
3501,128.526
3502,125.948
3503,123.654
3504,119.472
3505,104.781
3506,128.297
3507,127.125
3508,125.075
3509,117.461
3510,91.716
3511,133.768
3512,132.116
3513,131.299
3514,126.599
3515,123.737
3516,133.152
3517,128.619
3518,126.852
3519,115.777
3520,106.890
3521,134.033
3522,130.852
3523,129.607
3524,120.695
3525,101.592
3526,131.804
3527,128.238
3528,124.401
3529,113.381
3530,101.829
3531,130.740
3532,126.922
3533,122.851
3534,116.444
3535,96.490
3536,129.699
3537,128.157
3538,123.863
3539,121.552
3540,89.892
3541,131.995
3542,130.393
3543,129.585
3544,128.053
3545,119.246
3546,131.480
3547,127.471
3548,125.304
3549,119.562
3550,114.263
3551,132.138
3552,128.056
3553,125.440
3554,122.471
3555,108.417
3556,129.833
3557,125.871
3558,121.969
3559,114.797
3560,101.685
3561,128.688
3562,126.149
3563,123.931
3564,119.851
3565,105.366
3566,128.424
3567,127.281
3568,125.336
3569,117.822
3570,91.892
3571,133.877
3572,132.273
3573,131.470
3574,126.833
3575,124.077
3576,133.281
3577,128.780
3578,127.026
3579,116.071
3580,107.277
3581,134.168
3582,131.009
3583,129.783
3584,120.982
3585,102.033
3586,131.976
3587,128.461
3588,124.719
3589,113.736
3590,102.443
3591,130.900
3592,127.163
3593,123.135
3594,116.738
3595,96.941
3596,129.856
3597,128.365
3598,124.176
3599,121.918
3600,90.192
3601,132.140
3602,130.566
3603,129.772
3604,128.298
3605,119.672
3606,131.655
3607,127.648
3608,125.493
3609,119.897
3610,114.738
3611,132.321
3612,128.229
3613,125.617
3614,122.854
3615,108.917
3616,130.030
3617,126.080
3618,122.236
3619,115.232
3620,102.221
3621,128.884
3622,126.382
3623,124.214
3624,120.281
3625,105.985
3626,128.598
3627,127.485
3628,125.600
3629,118.202
3630,92.086
3631,134.028
3632,132.411
3633,131.676
3634,127.110
3635,124.408
3636,133.456
3637,128.970
3638,127.236
3639,116.408
3640,107.688
3641,134.358
3642,131.181
3643,129.982
3644,121.350
3645,102.446
3646,132.193
3647,128.689
3648,125.047
3649,114.199
3650,103.046
3651,131.099
3652,127.408
3653,123.444
3654,117.134
3655,97.363
3656,130.066
3657,128.599
3658,124.509
3659,122.347
3660,90.482
3661,132.244
3662,130.660
3663,129.879
3664,128.433
3665,119.968
3666,131.783
3667,127.741
3668,125.612
3669,120.132
3670,115.089
3671,132.450
3672,128.331
3673,125.744
3674,123.118
3675,109.326
3676,130.191
3677,126.228
3678,122.439
3679,115.598
3680,102.691
3681,129.046
3682,126.548
3683,124.475
3684,120.620
3685,106.506
3686,128.718
3687,127.631
3688,125.833
3689,118.528
3690,92.214
3691,134.114
3692,132.526
3693,131.801
3694,127.298
3695,124.666
3696,133.574
3697,129.092
3698,127.369
3699,116.653
3700,108.005
3701,134.480
3702,131.307
3703,130.108
3704,121.596
3705,102.816
3706,132.332
3707,128.861
3708,125.280
3709,114.533
3710,103.608
3711,131.242
3712,127.604
3713,123.658
3714,117.402
3715,97.752
3716,130.193
3717,128.764
3718,124.742
3719,122.676
3720,90.745
3721,132.336
3722,130.760
3723,129.992
3724,128.598
3725,120.272
3726,131.877
3727,127.847
3728,125.731
3729,120.379
3730,115.451
3731,132.552
3732,128.430
3733,125.856
3734,123.377
3735,109.754
3736,130.295
3737,126.395
3738,122.629
3739,115.941
3740,103.169
3741,129.151
3742,126.737
3743,124.694
3744,120.955
3745,107.072
3746,128.794
3747,127.771
3748,126.026
3749,118.855
3750,92.373
3751,134.206
3752,132.616
3753,131.933
3754,127.490
3755,124.963
3756,133.693
3757,129.204
3758,127.499
3759,116.913
3760,108.345
3761,134.604
3762,131.397
3763,130.239
3764,121.866
3765,103.183
3766,132.497
3767,129.030
3768,125.544
3769,114.867
3770,104.145
3771,131.373
3772,127.785
3773,123.898
3774,117.679
3775,98.159
3776,130.323
3777,128.924
3778,125.028
3779,122.996
3780,90.977
3781,132.410
3782,130.802
3783,130.078
3784,128.706
3785,120.523
3786,131.977
3787,127.911
3788,125.831
3789,120.559
3790,115.769
3791,132.630
3792,128.489
3793,125.935
3794,123.598
3795,110.105
3796,130.396
3797,126.496
3798,122.796
3799,116.262
3800,103.608
3801,129.256
3802,126.860
3803,124.890
3804,121.252
3805,107.556
3806,128.862
3807,127.859
3808,126.205
3809,119.109
3810,92.455
3811,134.256
3812,132.678
3813,132.009
3814,127.630
3815,125.144
3816,133.751
3817,129.301
3818,127.605
3819,117.103
3820,108.615
3821,134.676
3822,131.488
3823,130.336
3824,122.075
3825,103.472
3826,132.593
3827,129.160
3828,125.750
3829,115.188
3830,104.648
3831,131.459
3832,127.936
3833,124.087
3834,117.927
3835,98.492
3836,130.393
3837,129.043
3838,125.235
3839,123.286
3840,91.166
3841,132.499
3842,130.927
3843,130.208
3844,128.885
3845,120.829
3846,132.086
3847,128.034
3848,125.975
3849,120.809
3850,116.142
3851,132.745
3852,128.609
3853,126.081
3854,123.903
3855,110.521
3856,130.532
3857,126.657
3858,123.022
3859,116.626
3860,104.092
3861,129.379
3862,127.028
3863,125.143
3864,121.606
3865,108.095
3866,128.961
3867,128.001
3868,126.416
3869,119.415
3870,92.598
3871,134.342
3872,132.808
3873,132.164
3874,127.807
3875,125.424
3876,133.865
3877,129.443
3878,127.754
3879,117.357
3880,108.967
3881,134.809
3882,131.627
3883,130.479
3884,122.331
3885,103.849
3886,132.762
3887,129.343
3888,126.019
3889,115.551
3890,105.215
3891,131.601
3892,128.144
3893,124.325
3894,118.225
3895,98.888
3896,130.532
3897,129.238
3898,125.519
3899,123.618
3900,91.440
3901,132.686
3902,131.081
3903,130.365
3904,129.070
3905,121.161
3906,132.273
3907,128.197
3908,126.138
3909,121.062
3910,116.538
3911,132.939
3912,128.770
3913,126.231
3914,124.187
3915,110.972
3916,130.728
3917,126.857
3918,123.260
3919,117.019
3920,104.609
3921,129.590
3922,127.250
3923,125.404
3924,121.963
3925,108.663
3926,129.128
3927,128.205
3928,126.657
3929,119.741
3930,92.756
3931,134.507
3932,132.966
3933,132.338
3934,128.055
3935,125.743
3936,134.058
3937,129.607
3938,127.940
3939,117.641
3940,109.355
3941,135.008
3942,131.804
3943,130.658
3944,122.647
3945,104.262
3946,132.968
3947,129.546
3948,126.291
3949,115.951
3950,105.832
3951,131.798
3952,128.345
3953,124.590
3954,118.564
3955,99.339
3956,130.709
3957,129.425
3958,125.805
3959,123.978
3960,91.745
3961,132.778
3962,131.133
3963,130.467
3964,129.206
3965,121.414
3966,132.380
3967,128.253
3968,126.252
3969,121.253
3970,116.861
3971,133.058
3972,128.844
3973,126.346
3974,124.433
3975,111.345
3976,130.848
3977,126.980
3978,123.453
3979,117.356
3980,105.074
3981,129.710
3982,127.376
3983,125.610
3984,122.258
3985,109.167
3986,129.215
3987,128.313
3988,126.842
3989,120.030
3990,92.872
3991,134.562
3992,133.061
3993,132.455
3994,128.206
3995,125.970
3996,134.144
3997,129.730
3998,128.059
3999,117.863
4000,109.677
4001,135.103
4002,131.907
4003,130.779
4004,122.861
4005,104.603
4006,133.095
4007,129.715
4008,126.522
4009,116.269
4010,106.384
4011,131.900
4012,128.515
4013,124.807
4014,118.827
4015,99.730
4016,130.790
4017,129.569
4018,126.042
4019,124.280
4020,91.998
4021,132.907
4022,131.307
4023,130.611
4024,129.400
4025,121.727
4026,132.523
4027,128.430
4028,126.411
4029,121.526
4030,117.239
4031,133.209
4032,129.011
4033,126.503
4034,124.728
4035,111.776
4036,131.027
4037,127.186
4038,123.683
4039,117.757
4040,105.586
4041,129.861
4042,127.586
4043,125.878
4044,122.613
4045,109.718
4046,129.350
4047,128.498
4048,127.079
4049,120.353
4050,93.033
4051,134.723
4052,133.202
4053,132.646
4054,128.436
4055,126.221
4056,134.316
4057,129.893
4058,128.261
4059,118.125
4060,110.002
4061,135.291
4062,132.079
4063,130.966
4064,123.149
4065,104.983
4066,133.314
4067,129.906
4068,126.795
4069,116.653
4070,106.973
4071,132.095
4072,128.722
4073,125.053
4074,119.131
4075,100.152
4076,130.978
4077,129.754
4078,126.340
4079,124.634
4080,92.284
4081,132.929
4082,131.333
4083,130.629
4084,129.437
4085,121.925
4086,132.566
4087,128.444
4088,126.451
4089,121.659
4090,117.487
4091,133.257
4092,129.025
4093,126.543
4094,124.885
4095,112.098
4096,131.089
4097,127.234
4098,123.790
4099,118.028
4100,106.018
4101,129.945
4102,127.632
4103,126.002
4104,122.845
4105,110.163
4106,129.390
4107,128.527
4108,127.166
4109,120.567
4110,93.121
4111,134.696
4112,133.211
4113,132.675
4114,128.508
4115,126.369
4116,134.311
4117,129.930
4118,128.314
4119,118.279
4120,110.254
4121,135.298
4122,132.101
4123,131.006
4124,123.315
4125,105.279
4126,133.353
4127,129.966
4128,126.931
4129,116.908
4130,107.471
4131,132.136
4132,128.805
4133,125.181
4134,119.338
4135,100.488
4136,131.008
